,treino,previsto
gamma1,[0.22323896460701453],[0.22309906780719757]
gamma2,[0.6274332224055893],[0.6274776458740234]
gamma3,[0.9477089424570057],[0.9475933313369751]
gamma4,[0.5771029486174987],[0.5768098831176758]
JIX,[-0.35233447033367526],[-0.35224980115890503]
JIY,[-0.6983016521509962],[-0.6980369091033936]
JIZ,[0.3018689460797075],[0.30178049206733704]
JXI,[-0.8551274266649145],[-0.8551428914070129]
JYI,[0.0717640086133784],[0.07178419828414917]
JZI,[-0.2686221661748289],[-0.26842764019966125]
JXX,[-0.8840021504505864],[-0.8836074471473694]
JXY,[0.014871466378840514],[0.014737378805875778]
JXZ,[-0.9250086831160302],[-0.9247329235076904]
JYX,[-0.13270863267522826],[-0.13259167969226837]
JYY,[-0.8602891528507621],[-0.8601610660552979]
JYZ,[-0.8185739733122699],[-0.8181299567222595]
JZX,[-0.15096162171497207],[-0.1509571522474289]
JZY,[0.6537042493440761],[0.653316080570221]
JZZ,[-0.7523960777007088],[-0.7523263096809387]
