,treino,previsto
gamma1,[0.4335270462955384],[0.43299052119255066]
gamma2,[0.8554088477491049],[0.8542081713676453]
gamma3,[0.9372801278909322],[0.9362610578536987]
gamma4,[0.5687076940748169],[0.5680169463157654]
JXX,[0.03579855711022262],[0.03585558757185936]
JXY,[-0.5955356590317753],[-0.5944725871086121]
JXZ,[-0.7792109396740667],[-0.7775990962982178]
JYX,[-0.4897951571405561],[-0.4890812933444977]
JYY,[0.559631598803906],[0.5590404868125916]
JYZ,[-0.9491812971888518],[-0.9473766088485718]
JZX,[-0.2956259316551795],[-0.29496845602989197]
JZY,[-0.15528266879590258],[-0.1551385074853897]
JZZ,[0.10612110780233319],[0.10637301951646805]
JIX,[-0.4403690528540243],[-0.43977585434913635]
JIY,[0.0042808872494692896],[0.00457426905632019]
JIZ,[0.12829563294553736],[0.12829557061195374]
JXI,[-0.07807628366854513],[-0.07720856368541718]
JYI,[0.1734731208329543],[0.1739712655544281]
JZI,[-0.02553243332706523],[-0.024847017601132393]
