,treino,previsto
gamma1,[0.5123190504571955],[0.5116274356842041]
gamma2,[0.7944608177634946],[0.794231653213501]
gamma3,[0.6249799602888791],[0.620017409324646]
gamma4,[0.8248125234140684],[0.8145016431808472]
JIX,[-0.24607539521922805],[-0.24893148243427277]
JIY,[0.8535770154526414],[0.8436291217803955]
JIZ,[0.6868934782644844],[0.6647368669509888]
JXI,[-0.5719084600959132],[-0.5723857879638672]
JYI,[0.7434162244908751],[0.7404711246490479]
JZI,[0.2729234915013832],[0.25862494111061096]
JXX,[-0.9152157476835985],[-0.9078972339630127]
JXY,[0.9059441202489178],[0.8997071385383606]
JXZ,[-0.4886326635670657],[-0.48773911595344543]
JYX,[-0.388198039461112],[-0.3912326991558075]
JYY,[-0.15183968698754158],[-0.14805017411708832]
JYZ,[0.17702802805051898],[0.1746567189693451]
JZX,[-0.7512167010322528],[-0.7475402355194092]
JZY,[0.37335460974244605],[0.36576008796691895]
JZZ,[0.6644810467531526],[0.6532924771308899]
