,treino,previsto
gamma1,[0.21101029956774453],[0.21106871962547302]
gamma2,[0.8480765801722641],[0.8475537300109863]
gamma3,[0.7173017220824032],[0.7171182632446289]
gamma4,[0.07495132545320449],[0.07506299018859863]
JIX,[-0.4562491712318184],[-0.4569326341152191]
JIY,[-0.02394358429818433],[-0.02334549091756344]
JIZ,[-0.8362413152576669],[-0.8362411260604858]
JXI,[-0.32253302601586054],[-0.32251766324043274]
JYI,[-0.855332784589292],[-0.8547434210777283]
JZI,[-0.9779272658402001],[-0.9771177768707275]
JXX,[-0.4322994082024627],[-0.43211910128593445]
JXY,[-0.7645872688839439],[-0.7646417617797852]
JXZ,[-0.37792355037599856],[-0.37826085090637207]
JYX,[0.4869415856794128],[0.4867126941680908]
JYY,[-0.9284885689746154],[-0.9286300539970398]
JYZ,[0.24987511436094323],[0.2492583841085434]
JZX,[-0.7299776781859193],[-0.7305502891540527]
JZY,[0.5901424869311658],[0.5903391242027283]
JZZ,[0.47393524876420434],[0.474321573972702]
