,treino,previsto
gamma1,[0.12640920672312728],[0.12637753784656525]
gamma2,[0.009410839419584538],[0.009408513084053993]
gamma3,[0.7306841520443098],[0.7306451201438904]
gamma4,[0.8428419545513766],[0.8429524898529053]
JIX,[-0.8451564322933918],[-0.8453920483589172]
JIY,[-0.5727664210700234],[-0.572677493095398]
JIZ,[-0.39374332579442917],[-0.3934321403503418]
JXI,[0.8004273658662282],[0.8003966212272644]
JYI,[-0.00749501549718401],[-0.007771346252411604]
JZI,[0.4404811417840462],[0.44031137228012085]
JXX,[-0.7995292644989436],[-0.799601674079895]
JXY,[0.01785411432893702],[0.017673153430223465]
JXZ,[0.686145857826806],[0.6859508752822876]
JYX,[0.04559862152587302],[0.045874275267124176]
JYY,[0.8894015102484911],[0.8891193270683289]
JYZ,[0.7636002670045339],[0.7633650302886963]
JZX,[-0.25807865558248366],[-0.258107453584671]
JZY,[-0.9985078045366769],[-0.9985435605049133]
JZZ,[0.5105343726506062],[0.5101105570793152]
