,treino,previsto
gamma1,[0.7808225146632043],[0.7806809544563293]
gamma2,[0.4458428536123128],[0.4457082152366638]
gamma3,[0.09635672042981958],[0.09632003307342529]
gamma4,[0.031698349795664105],[0.0317104272544384]
JIX,[0.819538475847744],[0.8193783760070801]
JIY,[-0.41184191848264295],[-0.4117751717567444]
JIZ,[-0.08113224133756103],[-0.08106337487697601]
JXI,[-0.7272825789128776],[-0.7271755933761597]
JYI,[0.9901214406925392],[0.9899900555610657]
JZI,[-0.6907120075849054],[-0.6906545758247375]
JXX,[0.3478791069281282],[0.3477836549282074]
JXY,[0.19605110908336165],[0.1959409862756729]
JXZ,[0.4292474339778447],[0.4291919767856598]
JYX,[-0.17894815197709124],[-0.17885255813598633]
JYY,[-0.2398214007224022],[-0.23988866806030273]
JYZ,[-0.20020701514138461],[-0.20016086101531982]
JZX,[-0.8548967912090066],[-0.8547295331954956]
JZY,[-0.36047022384573424],[-0.36047372221946716]
JZZ,[-0.448333704823876],[-0.4483119249343872]
