,treino,previsto
gamma1,[0.4606660816810936],[0.4604282081127167]
gamma2,[0.961985163786831],[0.9611613750457764]
gamma3,[0.17655246550171377],[0.17648383975028992]
gamma4,[0.6047448911757226],[0.6042690277099609]
JIX,[-0.08278658122587723],[-0.08214940875768661]
JIY,[0.75573580747802],[0.7553767561912537]
JIZ,[-0.936307039182035],[-0.9351695775985718]
JXI,[-0.43514770769241484],[-0.4345017373561859]
JYI,[0.9235823398396055],[0.922573983669281]
JZI,[0.32863746890923196],[0.3278895318508148]
JXX,[-0.7432552611528482],[-0.7428145408630371]
JXY,[-0.3032215345335192],[-0.30322399735450745]
JXZ,[0.7594986370688406],[0.7586476802825928]
JYX,[-0.11847555907257856],[-0.11791565269231796]
JYY,[-0.9427359472588261],[-0.9417954087257385]
JYZ,[0.7923633416986142],[0.7919623255729675]
JZX,[-0.7402518531783084],[-0.7393346428871155]
JZY,[0.2825321585235483],[0.28227460384368896]
JZZ,[0.23915971379161394],[0.23990389704704285]
