,treino,previsto
gamma1,[0.6552766031176774],[0.6554920077323914]
gamma2,[0.7255780591443041],[0.7256829142570496]
gamma3,[0.6832371539307494],[0.6838352680206299]
gamma4,[0.546362446652179],[0.5461043119430542]
JXX,[0.9484396940028381],[0.9481613039970398]
JXY,[0.2720623438569263],[0.27147558331489563]
JXZ,[0.7679741736944607],[0.7674344182014465]
JYX,[-0.9606587459739078],[-0.9605435132980347]
JYY,[0.4712879831394312],[0.4710407853126526]
JYZ,[0.03340840209097817],[0.033376194536685944]
JZX,[0.2086912300114061],[0.2089628279209137]
JZY,[-0.24404081108889275],[-0.24388238787651062]
JZZ,[0.953946770859208],[0.9537843465805054]
JIX,[-0.9148685728348462],[-0.9156071543693542]
JIY,[0.1793729008033076],[0.17948676645755768]
JIZ,[-0.961378377305627],[-0.9603719115257263]
JXI,[0.028252278584538937],[0.02783696912229061]
JYI,[0.9532922726476154],[0.9529326558113098]
JZI,[-0.4195063861588373],[-0.4196227788925171]
