,treino,previsto
gamma1,[0.597688556395288],[0.4857023060321808]
gamma2,[0.5421165774770644],[0.524257242679596]
gamma3,[0.5157541356479434],[0.5067117214202881]
gamma4,[0.9307106913239862],[0.9431766867637634]
JIX,[0.8272859451097823],[0.8464869856834412]
JIY,[-0.7250439608255377],[-0.9376080632209778]
JIZ,[0.11214027252682701],[0.0705544725060463]
JXI,[-0.033955024334235695],[0.007486849091947079]
JYI,[0.9179608298470616],[0.8967319130897522]
JZI,[-0.23922049672899326],[-0.3357832133769989]
JXX,[-0.10699918374312611],[-0.18276450037956238]
JXY,[0.1547744383110674],[0.08805295825004578]
JXZ,[-0.23580587094563144],[-0.13108791410923004]
JYX,[0.8238095190865289],[0.8314746618270874]
JYY,[0.7571137578606488],[0.728702187538147]
JYZ,[0.44747802913247137],[0.3895871937274933]
JZX,[-0.8879859075596246],[-0.9249325394630432]
JZY,[0.9795089930244083],[0.5584385991096497]
JZZ,[0.09779775817461123],[0.38623517751693726]
