,treino,previsto
gamma1,[0.6084021478742864],[0.6082019209861755]
gamma2,[0.014432392962091867],[0.014507172629237175]
gamma3,[0.2758368539391567],[0.27606019377708435]
gamma4,[0.14671032194011457],[0.1467626541852951]
JXX,[-0.7056801636631644],[-0.7051227688789368]
JXY,[-0.5496741288757747],[-0.5496008992195129]
JXZ,[0.4680472044255459],[0.4680633842945099]
JYX,[-0.7395739544804862],[-0.7390238642692566]
JYY,[0.06262950369403653],[0.06226775050163269]
JYZ,[-0.5721849390165186],[-0.571715235710144]
JZX,[-0.41068649247327493],[-0.4103376865386963]
JZY,[-0.13683934321557478],[-0.1367739737033844]
JZZ,[0.6753130210065963],[0.6748683452606201]
JIX,[-0.48198301656905285],[-0.48119980096817017]
JIY,[0.37051598592907387],[0.37084245681762695]
JIZ,[0.36816383603222147],[0.3675902187824249]
JXI,[0.6986723227798604],[0.6987569332122803]
JYI,[-0.6285516522525292],[-0.627225399017334]
JZI,[-0.5388827820690638],[-0.5387484431266785]
