,treino,previsto
gamma1,[0.7680181487450805],[0.6935653686523438]
gamma2,[0.20386952877685705],[0.16982167959213257]
gamma3,[0.17846076295399127],[0.15186776220798492]
gamma4,[0.18859491417448548],[0.1781991571187973]
JXX,[0.6000409142668555],[0.5617942810058594]
JXY,[0.0658028292851427],[-0.0057699475437402725]
JXZ,[-0.8396925816429961],[-0.5348349213600159]
JYX,[-0.08810823763286568],[0.01842341013252735]
JYY,[-0.9042249670801166],[-0.7006205916404724]
JYZ,[0.865924800150101],[0.835044801235199]
JZX,[0.8941560120058878],[0.7007198333740234]
JZY,[-0.3292984481199799],[-0.14292331039905548]
JZZ,[-0.38118814171993165],[-0.20239517092704773]
JIX,[-0.7086614897917394],[-0.5455043911933899]
JIY,[-0.0901459909719573],[-0.10048647969961166]
JIZ,[0.5415676113180443],[0.30799493193626404]
JXI,[0.4110264538680559],[0.5169951915740967]
JYI,[0.4639179460665115],[0.44339519739151]
JZI,[-0.1329711302091925],[0.014053852297365665]
