,treino,previsto
gamma1,[0.9238491686434372],[0.9078251719474792]
gamma2,[0.7081149807839483],[0.6936814785003662]
gamma3,[0.04844033403057124],[0.05036746338009834]
gamma4,[0.8813673855462563],[0.8660168647766113]
JXX,[0.3028424811158388],[0.29953131079673767]
JXY,[-0.3087103248748666],[-0.30854904651641846]
JXZ,[0.7791018795916058],[0.763903021812439]
JYX,[-0.536517020027848],[-0.5289439558982849]
JYY,[0.9189701236733989],[0.9017007946968079]
JYZ,[-0.36109632289252636],[-0.3506874740123749]
JZX,[0.20228457717799309],[0.19753755629062653]
JZY,[0.8641752086877563],[0.8581154346466064]
JZZ,[0.3705207367707548],[0.36258697509765625]
JIX,[0.9164187596345457],[0.8855859637260437]
JIY,[-0.7192628198472104],[-0.7184459567070007]
JIZ,[-0.9527677057223489],[-0.9354039430618286]
JXI,[0.997261307345829],[0.9798780083656311]
JYI,[-0.6314927085942939],[-0.6204903721809387]
JZI,[-0.75881587356935],[-0.7354061603546143]
