,treino,previsto
gamma1,[0.5123190504571955],[0.5117814540863037]
gamma2,[0.7944608177634946],[0.7940645217895508]
gamma3,[0.6249799602888791],[0.6220020651817322]
gamma4,[0.8248125234140684],[0.8190320730209351]
JIX,[-0.24607539521922805],[-0.24923907220363617]
JIY,[0.8535770154526414],[0.8451667428016663]
JIZ,[0.6868934782644844],[0.667833149433136]
JXI,[-0.5719084600959132],[-0.5733715891838074]
JYI,[0.7434162244908751],[0.7399990558624268]
JZI,[0.2729234915013832],[0.2595546245574951]
JXX,[-0.9152157476835985],[-0.911565899848938]
JXY,[0.9059441202489178],[0.9004284143447876]
JXZ,[-0.4886326635670657],[-0.48871833086013794]
JYX,[-0.388198039461112],[-0.390870064496994]
JYY,[-0.15183968698754158],[-0.14937831461429596]
JYZ,[0.17702802805051898],[0.1741636097431183]
JZX,[-0.7512167010322528],[-0.7500623464584351]
JZY,[0.37335460974244605],[0.36615046858787537]
JZZ,[0.6644810467531526],[0.6532672047615051]
