,treino,previsto
gamma1,[0.11559376141555855],[0.11551263183355331]
gamma2,[0.5168944758821384],[0.5170577764511108]
gamma3,[0.9581608361848446],[0.9581048488616943]
gamma4,[0.7391495693118509],[0.7388822436332703]
JXX,[-0.8164267732816153],[-0.8165794610977173]
JXY,[0.5154739618114095],[0.5157141089439392]
JXZ,[-0.6973994850161125],[-0.6976654529571533]
JYX,[0.41312937860744503],[0.41310304403305054]
JYY,[0.44889865699678344],[0.44911476969718933]
JYZ,[0.5318855645166582],[0.531745433807373]
JZX,[-0.11724448997139492],[-0.11692435294389725]
JZY,[0.7315447884951349],[0.7315076589584351]
JZZ,[0.9758178984400172],[0.9757052659988403]
JIX,[0.42468597565383703],[0.424777090549469]
JIY,[0.6795994726237466],[0.6794195771217346]
JIZ,[-0.6348162260909651],[-0.6343852281570435]
JXI,[0.9965652550359014],[0.9970079660415649]
JYI,[-0.6118090425525051],[-0.611932635307312]
JZI,[0.34177346053199664],[0.34177178144454956]
