,treino,previsto
gamma1,[0.30821956876132295],[0.30845680832862854]
gamma2,[0.4007024373711281],[0.40047064423561096]
gamma3,[0.8816498189519364],[0.8814502358436584]
gamma4,[0.012715156358592217],[0.01285946648567915]
JIX,[-0.8504124862537785],[-0.850511908531189]
JIY,[0.5320014716444283],[0.5319973826408386]
JIZ,[0.944187335187751],[0.9438353180885315]
JXI,[-0.16941362221762857],[-0.1693151295185089]
JYI,[0.889752232974109],[0.889549195766449]
JZI,[-0.1410672442944536],[-0.14102552831172943]
JXX,[0.24322790321746246],[0.2429475635290146]
JXY,[0.8389083130549975],[0.8381944894790649]
JXZ,[-0.5924918257624066],[-0.5924692749977112]
JYX,[-0.920518135049899],[-0.9199850559234619]
JYY,[-0.6464582042697216],[-0.6466876268386841]
JYZ,[-0.9300242489872956],[-0.9298192262649536]
JZX,[-0.12107743052932629],[-0.12102207541465759]
JZY,[-0.7539648609946157],[-0.7539564371109009]
JZZ,[-0.8089635298967284],[-0.8083780407905579]
