,treino,previsto
gamma1,[0.5139289405222758],[0.5138933062553406]
gamma2,[0.2979079699160261],[0.298110693693161]
gamma3,[0.5798623379994603],[0.5794200897216797]
gamma4,[0.9610460637489058],[0.9600638151168823]
JIX,[0.011880827540495353],[0.011306079104542732]
JIY,[-0.09343057367074792],[-0.09207044541835785]
JIZ,[0.11594165163533754],[0.11736106872558594]
JXI,[-0.23155824126417013],[-0.2327636480331421]
JYI,[0.6690422746144482],[0.6686711311340332]
JZI,[-0.6811824865810532],[-0.6791285872459412]
JXX,[-0.0993246484870236],[-0.09808401018381119]
JXY,[0.5258626616390383],[0.5260681509971619]
JXZ,[0.21218691768397302],[0.21119309961795807]
JYX,[0.8117454546265361],[0.8107420206069946]
JYY,[-0.4226432633318953],[-0.4216997027397156]
JYZ,[-0.2842197832227855],[-0.28354647755622864]
JZX,[-0.3905193107940479],[-0.39019685983657837]
JZY,[-0.7355236768235658],[-0.7342091202735901]
JZZ,[-0.8493298111601335],[-0.8468613624572754]
