,treino,previsto
gamma1,[0.9963436915955056],[0.9953775405883789]
gamma2,[0.0931113892655685],[0.09323098510503769]
gamma3,[0.02036645837312856],[0.020195690914988518]
gamma4,[0.9398019156431335],[0.938105046749115]
JXX,[-0.5363952858520995],[-0.5357120037078857]
JXY,[0.5151849707900231],[0.5152047872543335]
JXZ,[-0.7051975580794432],[-0.7046006917953491]
JYX,[0.4813103978800122],[0.4811249375343323]
JYY,[0.3243333110305264],[0.32331177592277527]
JYZ,[-0.7268429513101398],[-0.7261262536048889]
JZX,[0.07132349509557745],[0.07071473449468613]
JZY,[-0.10449814012543279],[-0.1049954816699028]
JZZ,[-0.17485983364389868],[-0.17472204566001892]
JIX,[-0.9754435052040491],[-0.9754061102867126]
JIY,[-0.7752022778395284],[-0.7741026878356934]
JIZ,[-0.21432527689851488],[-0.21047496795654297]
JXI,[0.3677285469065339],[0.3675521910190582]
JYI,[-0.7226181335707385],[-0.721943736076355]
JZI,[-0.7751128742812254],[-0.7749524116516113]
