,treino,previsto
gamma1,[0.9815468966212771],[0.9815530180931091]
gamma2,[0.3455478009306905],[0.3456681966781616]
gamma3,[0.8061012059125073],[0.8059002161026001]
gamma4,[0.8892640936621313],[0.8889387845993042]
JIX,[-0.3425989589338041],[-0.34284019470214844]
JIY,[0.966427833152556],[0.9659568071365356]
JIZ,[0.918495070954692],[0.917273759841919]
JXI,[0.8366488800851453],[0.8366873860359192]
JYI,[0.5798112643432451],[0.5799534320831299]
JZI,[0.7501332473545428],[0.7491214275360107]
JXX,[-0.9991944506389123],[-0.9990342259407043]
JXY,[0.253978106028669],[0.2539536654949188]
JXZ,[-0.5047147084859811],[-0.5046877264976501]
JYX,[0.4608889170341932],[0.46052926778793335]
JYY,[-0.13522108846137315],[-0.1349753439426422]
JYZ,[0.12017633420358953],[0.12048487365245819]
JZX,[0.08555013057215533],[0.0849459245800972]
JZY,[0.1523239673353709],[0.15209312736988068]
JZZ,[0.6546823157371506],[0.6535900235176086]
