,treino,previsto
gamma1,[0.15491558217844614],[0.15443465113639832]
gamma2,[0.217104494779929],[0.217589870095253]
gamma3,[0.07331842499805508],[0.07572562992572784]
gamma4,[0.06350515136467705],[0.0628322958946228]
JXX,[0.5239700143912078],[0.5163487195968628]
JXY,[-0.6687169051968782],[-0.6718676090240479]
JXZ,[0.9321742923082421],[0.8825875520706177]
JYX,[0.7472167858088734],[0.7316399216651917]
JYY,[-0.7849608735281186],[-0.7726016044616699]
JYZ,[0.2986329081714134],[0.29133498668670654]
JZX,[-0.5639013087412308],[-0.5785543322563171]
JZY,[0.023200803347880772],[0.010770057328045368]
JZZ,[0.7006205396143421],[0.7063044905662537]
JIX,[0.0963156568326593],[0.10605563223361969]
JIY,[-0.7362170732482487],[-0.725368857383728]
JIZ,[0.4230936845360489],[0.46713995933532715]
JXI,[-0.39549988816436876],[-0.4399335980415344]
JYI,[0.8766505495505419],[0.8721500039100647]
JZI,[-0.6145633054693405],[-0.6066703200340271]
