,treino,previsto
gamma1,[0.23225271643321965],[0.23223276436328888]
gamma2,[0.23269495139955365],[0.23287594318389893]
gamma3,[0.04233541665118867],[0.042415350675582886]
gamma4,[0.9975612088693158],[0.9971176385879517]
JXX,[0.6157086039068553],[0.6156505942344666]
JXY,[0.02491247927518625],[0.024381112307310104]
JXZ,[0.010168306940023353],[0.01023599598556757]
JYX,[-0.527887273007579],[-0.5279011130332947]
JYY,[-0.9936387387794057],[-0.9935439825057983]
JYZ,[-0.2579066167357844],[-0.25781288743019104]
JZX,[0.17072499436424837],[0.17103761434555054]
JZY,[-0.8614704736333774],[-0.860931396484375]
JZZ,[0.5875020437139302],[0.5875268578529358]
JIX,[-0.6701010403336041],[-0.6691574454307556]
JIY,[0.3795338484351347],[0.3796716630458832]
JIZ,[0.26999988080944126],[0.2705295979976654]
JXI,[-0.04179905588509758],[-0.04197042062878609]
JYI,[-0.5679713042121943],[-0.5683323740959167]
JZI,[0.5852667164004928],[0.5848796367645264]
