,treino,previsto
gamma1,[0.9723752503414661],[0.9721443057060242]
gamma2,[0.3289191945502741],[0.32880932092666626]
gamma3,[0.6037845231084645],[0.6037298440933228]
gamma4,[0.6074942084317443],[0.6073828339576721]
JIX,[-0.004926862482795391],[-0.00515053840354085]
JIY,[-0.4676525538549188],[-0.4673839211463928]
JIZ,[0.27482232288738184],[0.274975448846817]
JXI,[-0.5150404916324747],[-0.5149567127227783]
JYI,[-0.053662840025089587],[-0.05364290252327919]
JZI,[0.9406722982235067],[0.9403435587882996]
JXX,[-0.8296238699780065],[-0.8291990756988525]
JXY,[-0.36524216496358974],[-0.36528441309928894]
JXZ,[0.35288790697896677],[0.35301774740219116]
JYX,[-0.8295173655407848],[-0.8292925953865051]
JYY,[-0.6933649428609245],[-0.6928540468215942]
JYZ,[0.650547699608063],[0.6503193378448486]
JZX,[0.9594457052278216],[0.959125280380249]
JZY,[-0.3613227125647036],[-0.3611181378364563]
JZZ,[-0.6220620264300913],[-0.6216510534286499]
