,treino,previsto
gamma1,[0.3375473620472763],[0.3375827372074127]
gamma2,[0.4335188106185648],[0.4333224296569824]
gamma3,[0.14416802024761088],[0.14403444528579712]
gamma4,[0.7287254214522619],[0.7285653948783875]
JIX,[-0.01102512804113065],[-0.011160919442772865]
JIY,[0.11338346029479829],[0.11351661384105682]
JIZ,[0.6194855109905537],[0.6193737983703613]
JXI,[-0.358768861095224],[-0.3588601350784302]
JYI,[-0.35806504184041565],[-0.35820138454437256]
JZI,[0.38633367460551105],[0.38632604479789734]
JXX,[-0.02766565445920155],[-0.027686644345521927]
JXY,[-0.2813102593254373],[-0.2811788320541382]
JXZ,[-0.188999914209238],[-0.18912246823310852]
JYX,[-0.340400904802481],[-0.34043458104133606]
JYY,[-0.6648234377107922],[-0.6648899912834167]
JYZ,[0.26359431455016225],[0.2637447118759155]
JZX,[0.7875587270091329],[0.7872844934463501]
JZY,[0.3776271654931602],[0.37710222601890564]
JZZ,[0.2695593710882205],[0.2692069113254547]
