,treino,previsto
gamma1,[0.77529863915214],[0.7751672863960266]
gamma2,[0.34274672680843743],[0.3427201807498932]
gamma3,[0.5901025879832493],[0.5900053977966309]
gamma4,[0.1603307626513215],[0.1603499799966812]
JXX,[-0.28845257802171864],[-0.2883610725402832]
JXY,[0.016102540300439783],[0.015746671706438065]
JXZ,[-0.676948428038167],[-0.6767460703849792]
JYX,[0.922305841157107],[0.9220296144485474]
JYY,[0.9705653285538425],[0.9701898097991943]
JYZ,[-0.6566170474147057],[-0.6565551161766052]
JZX,[-0.7544846679233637],[-0.7545106410980225]
JZY,[-0.05489607943462049],[-0.05474790930747986]
JZZ,[0.03745363680889113],[0.03722779452800751]
JIX,[0.8559831317553486],[0.8558854460716248]
JIY,[-0.6539462199039121],[-0.6534731984138489]
JIZ,[0.9412578465756445],[0.9408321976661682]
JXI,[-0.5237824485830533],[-0.5233332514762878]
JYI,[-0.07049588397328099],[-0.07022251188755035]
JZI,[0.7955231915539118],[0.7952896356582642]
