,treino,previsto
gamma1,[0.4438774447470737],[0.3928265869617462]
gamma2,[0.9596160635365508],[0.9136742353439331]
gamma3,[0.9712559648074823],[0.8412133455276489]
gamma4,[0.8383626047485429],[0.7347426414489746]
JIX,[0.36400912117595574],[0.01088930293917656]
JIY,[-0.8167947838408722],[-0.9449417591094971]
JIZ,[0.2356326977228047],[1.1076421737670898]
JXI,[0.6838398091019124],[0.586482584476471]
JYI,[0.6691005771521796],[0.6144030690193176]
JZI,[0.030035451582698824],[0.07504012435674667]
JXX,[0.26207593059135315],[0.19138626754283905]
JXY,[-0.2615403318741629],[-0.5382689237594604]
JXZ,[0.05603724403844934],[-0.2563881278038025]
JYX,[-0.7842866333945362],[-0.3330386281013489]
JYY,[0.365899867666593],[0.3751946687698364]
JYZ,[0.20133672349955978],[0.47100433707237244]
JZX,[-0.43615095428719],[-0.2479824274778366]
JZY,[-0.24285431246360178],[-0.041957780718803406]
JZZ,[0.4722630742673428],[0.06392630934715271]
