,treino,previsto
gamma1,[0.9274756314280604],[0.92412930727005]
gamma2,[0.8289200487784194],[0.8249778747558594]
gamma3,[0.8066523467023234],[0.8036546111106873]
gamma4,[0.8004478385429662],[0.7939175367355347]
JXX,[0.8359100861754378],[0.8284537196159363]
JXY,[0.600904702991617],[0.5970344543457031]
JXZ,[0.5303252050108769],[0.5254557132720947]
JYX,[-0.5561436486193647],[-0.5563564896583557]
JYY,[0.07336001634962708],[0.07116375863552094]
JYZ,[-0.44663471311709957],[-0.44555121660232544]
JZX,[-0.6546709414292622],[-0.6526883244514465]
JZY,[-0.7876334151369397],[-0.7782649993896484]
JZZ,[-0.571199134842167],[-0.5587655305862427]
JIX,[-0.527903820525131],[-0.5271324515342712]
JIY,[-0.7936679315385684],[-0.785316526889801]
JIZ,[-0.20788351477863798],[-0.1981896013021469]
JXI,[-0.6900554583951795],[-0.6944738626480103]
JYI,[-0.8669698086408202],[-0.8572116494178772]
JZI,[-0.19681797102985032],[-0.173396036028862]
