,treino,previsto
gamma1,[0.597688556395288],[0.5976039171218872]
gamma2,[0.5421165774770644],[0.5418615937232971]
gamma3,[0.5157541356479434],[0.5154896974563599]
gamma4,[0.9307106913239862],[0.9303283095359802]
JXX,[-0.10699918374312611],[-0.10701336711645126]
JXY,[0.1547744383110674],[0.15458357334136963]
JXZ,[-0.23580587094563144],[-0.23563610017299652]
JYX,[0.8238095190865289],[0.8235121369361877]
JYY,[0.7571137578606488],[0.7569905519485474]
JYZ,[0.44747802913247137],[0.4474599361419678]
JZX,[-0.8879859075596246],[-0.8879054188728333]
JZY,[0.9795089930244083],[0.9794721603393555]
JZZ,[0.09779775817461123],[0.09777030348777771]
JIX,[0.8272859451097823],[0.8270317316055298]
JIY,[-0.7250439608255377],[-0.724250316619873]
JIZ,[0.11214027252682701],[0.11176007986068726]
JXI,[-0.033955024334235695],[-0.033944614231586456]
JYI,[0.9179608298470616],[0.9179752469062805]
JZI,[-0.23922049672899326],[-0.23931139707565308]
