,treino,previsto
gamma1,[0.9451939145048893],[0.9438009858131409]
gamma2,[0.4015909369106695],[0.4004984498023987]
gamma3,[0.998447005087021],[0.9990912079811096]
gamma4,[0.0621927912524467],[0.06237056478857994]
JXX,[0.3227661144476608],[0.3232376277446747]
JXY,[-0.7796759021655764],[-0.7794395089149475]
JXZ,[-0.9461264424189464],[-0.9421203136444092]
JYX,[-0.23165779091140504],[-0.2285587340593338]
JYY,[0.4927903923327688],[0.48876890540122986]
JYZ,[-0.495232464973556],[-0.4958891272544861]
JZX,[0.003205341136067519],[0.0038062999956309795]
JZY,[-0.3651298189085006],[-0.3672627806663513]
JZZ,[0.6926556182568482],[0.6850849986076355]
JIX,[0.0439678194249864],[0.04228293523192406]
JIY,[0.6133815542373582],[0.6102460026741028]
JIZ,[0.9209895486477535],[0.9139637351036072]
JXI,[-0.420749244471069],[-0.41749808192253113]
JYI,[0.5322148755959053],[0.5291773080825806]
JZI,[0.4084397336868253],[0.4042833745479584]
