,treino,previsto
gamma1,[0.23418295948970536],[0.2379334717988968]
gamma2,[0.01999130622418077],[0.02172645926475525]
gamma3,[0.2667674610031978],[0.257325679063797]
gamma4,[0.40766386296095714],[0.4079112708568573]
JIX,[-0.5465882812379024],[-0.5420500040054321]
JIY,[0.9245900716687656],[0.9033416509628296]
JIZ,[-0.7473382026982809],[-0.7645817995071411]
JXI,[0.4096338457432158],[0.4101157486438751]
JYI,[-0.8296294638984947],[-0.8282924890518188]
JZI,[-0.5051180301418299],[-0.5152426362037659]
JXX,[0.9982570783251581],[0.9939637780189514]
JXY,[-0.5812047362221744],[-0.5651508569717407]
JXZ,[0.283736870144214],[0.29401057958602905]
JYX,[-0.0817324744552066],[-0.1029086485505104]
JYY,[-0.09373513772371433],[-0.09056229144334793]
JYZ,[-0.01003461222164459],[-0.01788957044482231]
JZX,[-0.6155383155146357],[-0.6070337295532227]
JZY,[0.6610425472659434],[0.6573405861854553]
JZZ,[-0.8208687531188208],[-0.8203119039535522]
