,treino,previsto
gamma1,[0.4038939304443483],[0.40364527702331543]
gamma2,[0.9838452116221412],[0.9831968545913696]
gamma3,[0.8525733211181529],[0.852404773235321]
gamma4,[0.02834460540810857],[0.02854076400399208]
JIX,[-0.512964474581326],[-0.5128161311149597]
JIY,[0.004417979006311912],[0.004408080130815506]
JIZ,[-0.6761249714183881],[-0.6757221221923828]
JXI,[0.6424444316865625],[0.6422110795974731]
JYI,[-0.5372009749323281],[-0.536990761756897]
JZI,[0.10465728127714469],[0.1049535945057869]
JXX,[0.8527148495207293],[0.8524116277694702]
JXY,[-0.20524249153897567],[-0.20514090359210968]
JXZ,[0.9357357839289453],[0.9350611567497253]
JYX,[0.46294383251575466],[0.462790846824646]
JYY,[0.09623021667461118],[0.09617271274328232]
JYZ,[0.2578467628719523],[0.25760987401008606]
JZX,[0.17212874681714885],[0.17204466462135315]
JZY,[-0.27955778856918556],[-0.2794637680053711]
JZZ,[0.9934358936204937],[0.9933737516403198]
