,treino,previsto
gamma1,[0.9815468966212771],[0.7945240139961243]
gamma2,[0.3455478009306905],[0.27844899892807007]
gamma3,[0.8061012059125073],[0.6487206816673279]
gamma4,[0.8892640936621313],[0.7149335741996765]
JXX,[-0.9991944506389123],[-0.9132488369941711]
JXY,[0.253978106028669],[0.08358662575483322]
JXZ,[-0.5047147084859811],[-0.47684141993522644]
JYX,[0.4608889170341932],[0.41701382398605347]
JYY,[-0.13522108846137315],[-0.04421579837799072]
JYZ,[0.12017633420358953],[0.25518912076950073]
JZX,[0.08555013057215533],[-0.14777523279190063]
JZY,[0.1523239673353709],[0.023698408156633377]
JZZ,[0.6546823157371506],[0.09537588059902191]
JIX,[-0.3425989589338041],[-0.534821629524231]
JIY,[0.966427833152556],[0.6518223881721497]
JIZ,[0.918495070954692],[0.3152439296245575]
JXI,[0.8366488800851453],[0.6558824181556702]
JYI,[0.5798112643432451],[0.4382033050060272]
JZI,[0.7501332473545428],[0.29900339245796204]
