,treino,previsto
gamma1,[0.5123190504571955],[0.5114738941192627]
gamma2,[0.7944608177634946],[0.7944028377532959]
gamma3,[0.6249799602888791],[0.6058991551399231]
gamma4,[0.8248125234140684],[0.7853429913520813]
JXX,[-0.9152157476835985],[-0.8875656127929688]
JXY,[0.9059441202489178],[0.860436201095581]
JXZ,[-0.4886326635670657],[-0.4888790547847748]
JYX,[-0.388198039461112],[-0.38980764150619507]
JYY,[-0.15183968698754158],[-0.13239812850952148]
JYZ,[0.17702802805051898],[0.16189692914485931]
JZX,[-0.7512167010322528],[-0.7427302002906799]
JZY,[0.37335460974244605],[0.33392706513404846]
JZZ,[0.6644810467531526],[0.6052366495132446]
JIX,[-0.24607539521922805],[-0.2642397880554199]
JIY,[0.8535770154526414],[0.7996611595153809]
JIZ,[0.6868934782644844],[0.5776095986366272]
JXI,[-0.5719084600959132],[-0.5741499662399292]
JYI,[0.7434162244908751],[0.7289654612541199]
JZI,[0.2729234915013832],[0.2026003748178482]
