,treino,previsto
gamma1,[0.5449414806032167],[0.5440464615821838]
gamma2,[0.2204406220406967],[0.2215690016746521]
gamma3,[0.5892656838759087],[0.5880330204963684]
gamma4,[0.8094304566778266],[0.8045285940170288]
JXX,[0.7843591354096908],[0.7811931371688843]
JXY,[-0.8261223347411677],[-0.8236315250396729]
JXZ,[-0.15615636062945915],[-0.15644042193889618]
JYX,[-0.9404055611238593],[-0.9376804828643799]
JYY,[-0.5627240503927933],[-0.5575957894325256]
JYZ,[0.010710576206724776],[0.008733468130230904]
JZX,[-0.9469280606322728],[-0.9448201060295105]
JZY,[-0.602324698626703],[-0.6000292301177979]
JZZ,[0.2997688755590464],[0.30121755599975586]
JIX,[0.2788535969157675],[0.2781367897987366]
JIY,[-0.9499784895546661],[-0.9459272623062134]
JIZ,[-0.4499413632617615],[-0.44451525807380676]
JXI,[-0.5535785237023545],[-0.5551741123199463]
JYI,[0.4729424283280248],[0.47297030687332153]
JZI,[0.3533989748458226],[0.3557625114917755]
