,treino,previsto
gamma1,[0.9815468966212771],[0.9814450740814209]
gamma2,[0.3455478009306905],[0.34560084342956543]
gamma3,[0.8061012059125073],[0.8057043552398682]
gamma4,[0.8892640936621313],[0.8887014389038086]
JIX,[-0.3425989589338041],[-0.3427605628967285]
JIY,[0.966427833152556],[0.9659045934677124]
JIZ,[0.918495070954692],[0.9169663190841675]
JXI,[0.8366488800851453],[0.8365985155105591]
JYI,[0.5798112643432451],[0.5798885822296143]
JZI,[0.7501332473545428],[0.749053955078125]
JXX,[-0.9991944506389123],[-0.9988343715667725]
JXY,[0.253978106028669],[0.25405004620552063]
JXZ,[-0.5047147084859811],[-0.5045305490493774]
JYX,[0.4608889170341932],[0.4602992832660675]
JYY,[-0.13522108846137315],[-0.13499963283538818]
JYZ,[0.12017633420358953],[0.12038252502679825]
JZX,[0.08555013057215533],[0.0848790854215622]
JZY,[0.1523239673353709],[0.15203313529491425]
JZZ,[0.6546823157371506],[0.6534923911094666]
