,treino,previsto
gamma1,[0.7547543800675904],[0.7315754294395447]
gamma2,[0.7663789974861774],[0.7357198596000671]
gamma3,[0.08742803931759291],[0.09120524674654007]
gamma4,[0.9927014610359678],[0.9824000597000122]
JIX,[-0.8329589576928287],[-0.807141900062561]
JIY,[-0.6552513842656074],[-0.5630089640617371]
JIZ,[0.3676231008548627],[0.4125463664531708]
JXI,[-0.6772806584499753],[-0.6258285045623779]
JYI,[0.8984180459228328],[0.8930014371871948]
JZI,[0.6886560437412614],[0.7770599126815796]
JXX,[0.4847330814617574],[0.4240109622478485]
JXY,[-0.069108702867124],[-0.08341772854328156]
JXZ,[0.654012639158295],[0.6511199474334717]
JYX,[-0.5126541824952315],[-0.5317732691764832]
JYY,[0.2065909779120334],[0.27618125081062317]
JYZ,[-0.2588586539007094],[-0.26753026247024536]
JZX,[-0.019133266542065597],[-0.1217772513628006]
JZY,[0.9278939782306672],[0.881650984287262]
JZZ,[-0.5667219849454446],[-0.5112139582633972]
