,treino,previsto
gamma1,[0.465937574267109],[0.4657157361507416]
gamma2,[0.4306967863428379],[0.43047255277633667]
gamma3,[0.005389255905331569],[0.005186284892261028]
gamma4,[0.5624015709181892],[0.5623283386230469]
JXX,[0.5424739695589225],[0.5420697927474976]
JXY,[0.8158004931533465],[0.8148127794265747]
JXZ,[0.16443652246127072],[0.16395236551761627]
JYX,[0.3624441530787714],[0.36161428689956665]
JYY,[0.07276205494110943],[0.07232195138931274]
JYZ,[0.692585565702907],[0.6921321749687195]
JZX,[-0.5508338991250497],[-0.5496755242347717]
JZY,[0.36813535669462083],[0.3691084384918213]
JZZ,[0.2025907571809149],[0.20248377323150635]
JIX,[-0.6008225872917998],[-0.6006163954734802]
JIY,[0.23010520368993959],[0.22934873402118683]
JIZ,[-0.7857793521751026],[-0.7848227620124817]
JXI,[0.8103557816972058],[0.8103859424591064]
JYI,[-0.6158465411883403],[-0.616072416305542]
JZI,[-0.07755771611098128],[-0.07765242457389832]
