,treino,previsto
gamma1,[0.15061642402352393],[0.15035614371299744]
gamma2,[0.6348606582851885],[0.6332963109016418]
gamma3,[0.8680453071432968],[0.8659728765487671]
gamma4,[0.5231812103833013],[0.5220553874969482]
JXX,[-0.9736640168902517],[-0.971473217010498]
JXY,[0.67493816419292],[0.6733214855194092]
JXZ,[-0.2600896669038415],[-0.48012179136276245]
JYX,[0.20784007719238895],[-0.5304029583930969]
JYY,[0.25144060821610803],[0.9894984364509583]
JYZ,[-0.8689422815203738],[-0.05855422839522362]
JZX,[-0.9736640168902517],[0.6715314388275146]
JZY,[0.67493816419292],[-0.046715155243873596]
JZZ,[-0.4812919713439847],[0.27839863300323486]
JIX,[-0.5240707458162173],[-0.522744357585907]
JIY,[0.08845845059190371],[0.0881856307387352]
JIZ,[-0.2600896669038415],[-0.25946304202079773]
JXI,[0.20784007719238895],[0.20580460131168365]
JYI,[0.25144060821610803],[0.2505287230014801]
JZI,[-0.8689422815203738],[-0.867092490196228]
