,treino,previsto
gamma1,[0.4335270462955384],[0.43318167328834534]
gamma2,[0.8554088477491049],[0.8547492027282715]
gamma3,[0.9372801278909322],[0.9367911219596863]
gamma4,[0.5687076940748169],[0.5681880116462708]
JIX,[-0.4403690528540243],[-0.44007638096809387]
JIY,[0.0042808872494692896],[0.004364066757261753]
JIZ,[0.12829563294553736],[0.12817083299160004]
JXI,[-0.07807628366854513],[-0.0774073600769043]
JYI,[0.1734731208329543],[0.17369772493839264]
JZI,[-0.02553243332706523],[-0.025231800973415375]
JXX,[0.03579855711022262],[0.035910069942474365]
JXY,[-0.5955356590317753],[-0.5949157476425171]
JXZ,[-0.7792109396740667],[-0.7780475616455078]
JYX,[-0.4897951571405561],[-0.4893248677253723]
JYY,[0.559631598803906],[0.5592011213302612]
JYZ,[-0.9491812971888518],[-0.9482515454292297]
JZX,[-0.2956259316551795],[-0.2952946126461029]
JZY,[-0.15528266879590258],[-0.15519270300865173]
JZZ,[0.10612110780233319],[0.10617879778146744]
