,treino,previsto
gamma1,[0.13948974986003737],[0.14000926911830902]
gamma2,[0.163836144803976],[0.16515310108661652]
gamma3,[0.46443579215550523],[0.4614260196685791]
gamma4,[0.8613332758638482],[0.853852391242981]
JXX,[0.7049624374714418],[0.6998715400695801]
JXY,[0.37205632722347204],[0.3741012513637543]
JXZ,[-0.7289865579589982],[-0.7277064323425293]
JYX,[0.983481168032575],[0.9795162081718445]
JYY,[-0.7552620814992317],[-0.7447726130485535]
JYZ,[-0.7187700777991153],[-0.7051441073417664]
JZX,[-0.6533605986568296],[-0.6481453776359558]
JZY,[-0.17959942931413186],[-0.17632195353507996]
JZZ,[0.33965764099196205],[0.33537858724594116]
JIX,[-0.20502224603708497],[-0.19704513251781464]
JIY,[-0.6209768603323691],[-0.6157476902008057]
JIZ,[0.8048786399510626],[0.7802317142486572]
JXI,[0.25107473156469906],[0.2561398148536682]
JYI,[0.05334375453651985],[0.06397134065628052]
JZI,[0.3934534044238047],[0.387771874666214]
