,treino,previsto
gamma1,[0.7547543800675904],[0.6887012720108032]
gamma2,[0.7663789974861774],[0.6594078540802002]
gamma3,[0.08742803931759291],[0.09686146676540375]
gamma4,[0.9927014610359678],[0.9414310455322266]
JIX,[-0.8329589576928287],[-0.715768039226532]
JIY,[-0.6552513842656074],[-0.3959772288799286]
JIZ,[0.3676231008548627],[0.49701565504074097]
JXI,[-0.6772806584499753],[-0.5283443927764893]
JYI,[0.8984180459228328],[0.8788687586784363]
JZI,[0.6886560437412614],[0.9258895516395569]
JXX,[0.4847330814617574],[0.3085038661956787]
JXY,[-0.069108702867124],[-0.08740290254354477]
JXZ,[0.654012639158295],[0.641634464263916]
JYX,[-0.5126541824952315],[-0.552337646484375]
JYY,[0.2065909779120334],[0.41152575612068176]
JYZ,[-0.2588586539007094],[-0.284789115190506]
JZX,[-0.019133266542065597],[-0.3124711215496063]
JZY,[0.9278939782306672],[0.7963486909866333]
JZZ,[-0.5667219849454446],[-0.4053831100463867]
