,treino,previsto
gamma1,[0.3821258776361548],[0.38223469257354736]
gamma2,[0.2597144974749366],[0.25973182916641235]
gamma3,[0.9030730537030369],[0.9029890298843384]
gamma4,[0.04104246726610428],[0.041016895323991776]
JIX,[-0.7093276763334386],[-0.7094910740852356]
JIY,[-0.30097748941397007],[-0.30097848176956177]
JIZ,[-0.6741283351047271],[-0.6741640567779541]
JXI,[-0.5082135837716129],[-0.5080381035804749]
JYI,[0.38476156435115083],[0.3847366273403168]
JZI,[-0.6899586608088255],[-0.6898370385169983]
JXX,[-0.2981621320585077],[-0.29805126786231995]
JXY,[-0.5989112539604846],[-0.5988110303878784]
JXZ,[0.9488189626598429],[0.9489502906799316]
JYX,[-0.017848451176140756],[-0.017966758459806442]
JYY,[-0.3818888638509741],[-0.38186851143836975]
JYZ,[-0.18004349647137707],[-0.18003423511981964]
JZX,[0.6561123682325138],[0.6560547351837158]
JZY,[-0.2643523124079703],[-0.2643387019634247]
JZZ,[0.635377617060706],[0.6352398991584778]
