,treino,previsto
gamma1,[0.8924724586388075],[0.8400081992149353]
gamma2,[0.0695843380774609],[0.02972251921892166]
gamma3,[0.6741693556379136],[0.6836963891983032]
gamma4,[0.25039996909212603],[0.27040037512779236]
JIX,[-0.7080903986407061],[-0.7527405619621277]
JIY,[-0.6216493565570518],[-0.6295128464698792]
JIZ,[0.6782149346653983],[0.7537994980812073]
JXI,[0.08109353634994831],[0.14443586766719818]
JYI,[-0.43827709921987545],[-0.3223850429058075]
JZI,[-0.3291341864361108],[-0.45036646723747253]
JXX,[0.08661423184359096],[0.18714526295661926]
JXY,[-0.34445619760718293],[-0.3316716253757477]
JXZ,[0.41979916256951233],[0.45588549971580505]
JYX,[-0.7551256135755018],[-0.7791053652763367]
JYY,[-0.2726347444165209],[-0.14574354887008667]
JYZ,[-0.4477936419037267],[-0.43273913860321045]
JZX,[0.5097123695839638],[0.5818049311637878]
JZY,[0.6724889948478261],[0.7094646096229553]
JZZ,[0.027949878810316964],[0.10996710509061813]
