,treino,previsto
gamma1,[0.23418295948970536],[0.23414216935634613]
gamma2,[0.01999130622418077],[0.019986670464277267]
gamma3,[0.2667674610031978],[0.2666444480419159]
gamma4,[0.40766386296095714],[0.4076206386089325]
JIX,[-0.5465882812379024],[-0.5466493368148804]
JIY,[0.9245900716687656],[0.9243951439857483]
JIZ,[-0.7473382026982809],[-0.7476078867912292]
JXI,[0.4096338457432158],[0.4097282588481903]
JYI,[-0.8296294638984947],[-0.8294326066970825]
JZI,[-0.5051180301418299],[-0.5050848126411438]
JXX,[0.9982570783251581],[0.9981711506843567]
JXY,[-0.5812047362221744],[-0.5810569524765015]
JXZ,[0.283736870144214],[0.28412944078445435]
JYX,[-0.0817324744552066],[-0.08192889392375946]
JYY,[-0.09373513772371433],[-0.09375589340925217]
JYZ,[-0.01003461222164459],[-0.010042230598628521]
JZX,[-0.6155383155146357],[-0.6154405474662781]
JZY,[0.6610425472659434],[0.6608118414878845]
JZZ,[-0.8208687531188208],[-0.8208369016647339]
