,treino,previsto
gamma1,[0.7547543800675904],[0.7507168054580688]
gamma2,[0.7663789974861774],[0.7622606158256531]
gamma3,[0.08742803931759291],[0.0871148407459259]
gamma4,[0.9927014610359678],[0.9849708080291748]
JXX,[0.4847330814617574],[0.48145490884780884]
JXY,[-0.069108702867124],[-0.06858822703361511]
JXZ,[0.654012639158295],[0.6497861742973328]
JYX,[-0.5126541824952315],[-0.5092640519142151]
JYY,[0.2065909779120334],[0.20534853637218475]
JYZ,[-0.2588586539007094],[-0.25860241055488586]
JZX,[-0.019133266542065597],[-0.018585745245218277]
JZY,[0.9278939782306672],[0.9224894642829895]
JZZ,[-0.5667219849454446],[-0.5659326910972595]
JIX,[-0.8329589576928287],[-0.827648937702179]
JIY,[-0.6552513842656074],[-0.6523813605308533]
JIZ,[0.3676231008548627],[0.36572718620300293]
JXI,[-0.6772806584499753],[-0.6732543110847473]
JYI,[0.8984180459228328],[0.8950659036636353]
JZI,[0.6886560437412614],[0.6864824891090393]
