,treino,previsto
gamma1,[0.42889121166998756],[0.42866039276123047]
gamma2,[0.5341966954839735],[0.5340859889984131]
gamma3,[0.6309486332578008],[0.630807638168335]
gamma4,[0.6325186435673117],[0.6323889493942261]
JXX,[-0.39612480866150146],[-0.3965320587158203]
JXY,[-0.2967521262767605],[-0.29642942547798157]
JXZ,[0.44372522715230645],[0.44347360730171204]
JYX,[0.9312928150076802],[0.930580735206604]
JYY,[0.32525553512517136],[0.32475972175598145]
JYZ,[0.08116241373627942],[0.08131605386734009]
JZX,[-0.22419764841343515],[-0.22367897629737854]
JZY,[-0.1885205012822757],[-0.1891993284225464]
JZZ,[0.4381917707973002],[0.4374755620956421]
JIX,[-0.8193202914613009],[-0.8187061548233032]
JIY,[0.9012671291268881],[0.9005169868469238]
JIZ,[-0.7000578940080291],[-0.7004830241203308]
JXI,[0.47874074135255906],[0.47836244106292725]
JYI,[0.6824847918698727],[0.6823523044586182]
JZI,[0.49427390372409374],[0.49461156129837036]
