,treino,previsto
gamma1,[0.42889121166998756],[0.4280257225036621]
gamma2,[0.5341966954839735],[0.5332987904548645]
gamma3,[0.6309486332578008],[0.6297860145568848]
gamma4,[0.6325186435673117],[0.6315569877624512]
JIX,[-0.8193202914613009],[-0.8184314370155334]
JIY,[0.9012671291268881],[0.8990486860275269]
JIZ,[-0.7000578940080291],[-0.7014697790145874]
JXI,[0.47874074135255906],[0.47767189145088196]
JYI,[0.6824847918698727],[0.6816182732582092]
JZI,[0.49427390372409374],[0.4933045506477356]
JXX,[-0.39612480866150146],[-0.3953518569469452]
JXY,[-0.2967521262767605],[-0.2963990569114685]
JXZ,[0.44372522715230645],[0.4425949454307556]
JYX,[0.9312928150076802],[0.9290386438369751]
JYY,[0.32525553512517136],[0.32542750239372253]
JYZ,[0.08116241373627942],[0.08128061145544052]
JZX,[-0.22419764841343515],[-0.22341786324977875]
JZY,[-0.1885205012822757],[-0.18893977999687195]
JZZ,[0.4381917707973002],[0.436780720949173]
