,treino,previsto
gamma1,[0.597688556395288],[0.5976047515869141]
gamma2,[0.5421165774770644],[0.5422574281692505]
gamma3,[0.5157541356479434],[0.5156964063644409]
gamma4,[0.9307106913239862],[0.9306209087371826]
JIX,[0.8272859451097823],[0.8270536661148071]
JIY,[-0.7250439608255377],[-0.7248165607452393]
JIZ,[0.11214027252682701],[0.11208993196487427]
JXI,[-0.033955024334235695],[-0.034033577889204025]
JYI,[0.9179608298470616],[0.9181212186813354]
JZI,[-0.23922049672899326],[-0.23932111263275146]
JXX,[-0.10699918374312611],[-0.10699376463890076]
JXY,[0.1547744383110674],[0.15481771528720856]
JXZ,[-0.23580587094563144],[-0.23584693670272827]
JYX,[0.8238095190865289],[0.8236544132232666]
JYY,[0.7571137578606488],[0.7567647099494934]
JYZ,[0.44747802913247137],[0.4475423991680145]
JZX,[-0.8879859075596246],[-0.8879081606864929]
JZY,[0.9795089930244083],[0.979457676410675]
JZZ,[0.09779775817461123],[0.0975186675786972]
