,treino,previsto
gamma1,[0.42889121166998756],[0.41655203700065613]
gamma2,[0.5341966954839735],[0.5212677717208862]
gamma3,[0.6309486332578008],[0.6115204095840454]
gamma4,[0.6325186435673117],[0.6149323582649231]
JXX,[-0.39612480866150146],[-0.3704911768436432]
JXY,[-0.2967521262767605],[-0.2863423824310303]
JXZ,[0.44372522715230645],[0.42702987790107727]
JYX,[0.9312928150076802],[0.9105404019355774]
JYY,[0.32525553512517136],[0.319457083940506]
JYZ,[0.08116241373627942],[0.06517288833856583]
JZX,[-0.22419764841343515],[-0.2255965918302536]
JZY,[-0.1885205012822757],[-0.17922349274158478]
JZZ,[0.4381917707973002],[0.4206751883029938]
JIX,[-0.8193202914613009],[-0.7896257638931274]
JIY,[0.9012671291268881],[0.8790127635002136]
JIZ,[-0.7000578940080291],[-0.6677044630050659]
JXI,[0.47874074135255906],[0.48543524742126465]
JYI,[0.6824847918698727],[0.6436371803283691]
JZI,[0.49427390372409374],[0.521274209022522]
