,treino,previsto
gamma1,[0.9440284133783025],[0.9438558220863342]
gamma2,[0.23455786830952863],[0.23459240794181824]
gamma3,[0.23739673346449208],[0.23737429082393646]
gamma4,[0.7348256957943416],[0.7346823811531067]
JIX,[-0.6374702733335573],[-0.6373695135116577]
JIY,[0.3228610969904888],[0.32288962602615356]
JIZ,[-0.3308805936649999],[-0.3308819830417633]
JXI,[-0.6041207916749591],[-0.6039067506790161]
JYI,[-0.02096932190376899],[-0.021015029400587082]
JZI,[-0.01193064178564951],[-0.011982887051999569]
JXX,[-0.04045491970371362],[-0.04047317057847977]
JXY,[-0.08333777059837977],[-0.08333966881036758]
JXZ,[-0.47093939488950465],[-0.47079166769981384]
JYX,[-0.4923981294150117],[-0.4922589361667633]
JYY,[0.3837602007091041],[0.3836842477321625]
JYZ,[-0.35112371262750175],[-0.3510979115962982]
JZX,[0.34964114073581687],[0.3496803343296051]
JZY,[0.5743484076012979],[0.5742775201797485]
JZZ,[0.7318910951487247],[0.7316821217536926]
