,treino,previsto
gamma1,[0.8419027314789557],[0.7974262237548828]
gamma2,[0.5995547289462685],[0.5697067379951477]
gamma3,[0.9174626648558603],[0.8648226857185364]
gamma4,[0.9721691074362717],[0.9045121669769287]
JXX,[-0.20560347473354512],[-0.20347268879413605]
JXY,[0.2831563075493455],[0.2758857011795044]
JXZ,[0.9776224208074429],[1.0571417808532715]
JYX,[-0.07693397987474992],[0.045716363936662674]
JYY,[0.9869700152033374],[0.859749436378479]
JYZ,[0.9851439883172557],[0.7334383130073547]
JZX,[-0.5146489288531135],[-0.5438738465309143]
JZY,[-0.8547097742573173],[-0.6277256011962891]
JZZ,[-0.680197955540764],[-0.5534470081329346]
JIX,[0.07816312921162116],[0.047060318291187286]
JIY,[-0.42160711272055895],[-0.24312806129455566]
JIZ,[-0.9399261828977459],[-0.2572888731956482]
JXI,[0.3072715077855237],[0.36984574794769287]
JYI,[-0.5799826089005378],[-0.7521700263023376]
JZI,[-0.48544605004078156],[-0.2254210114479065]
