,treino,previsto
gamma1,[0.9451939145048893],[0.9449805617332458]
gamma2,[0.4015909369106695],[0.4013740122318268]
gamma3,[0.998447005087021],[0.9984434843063354]
gamma4,[0.0621927912524467],[0.06223522499203682]
JXX,[0.3227661144476608],[0.32260993123054504]
JXY,[-0.7796759021655764],[-0.7796590328216553]
JXZ,[-0.9461264424189464],[-0.945586085319519]
JYX,[-0.23165779091140504],[-0.23116330802440643]
JYY,[0.4927903923327688],[0.4920722544193268]
JYZ,[-0.495232464973556],[-0.4952448010444641]
JZX,[0.003205341136067519],[0.003224883461371064]
JZY,[-0.3651298189085006],[-0.3652811050415039]
JZZ,[0.6926556182568482],[0.6913937330245972]
JIX,[0.0439678194249864],[0.04371129348874092]
JIY,[0.6133815542373582],[0.6131627559661865]
JIZ,[0.9209895486477535],[0.9199013113975525]
JXI,[-0.420749244471069],[-0.42034804821014404]
JYI,[0.5322148755959053],[0.5316817164421082]
JZI,[0.4084397336868253],[0.40802398324012756]
