,treino,previsto
gamma1,[0.7680181487450805],[0.7675708532333374]
gamma2,[0.20386952877685705],[0.20399099588394165]
gamma3,[0.17846076295399127],[0.17858172953128815]
gamma4,[0.18859491417448548],[0.18860691785812378]
JXX,[0.6000409142668555],[0.5996021032333374]
JXY,[0.0658028292851427],[0.06559602171182632]
JXZ,[-0.8396925816429961],[-0.8396509885787964]
JYX,[-0.08810823763286568],[-0.08806048333644867]
JYY,[-0.9042249670801166],[-0.9038793444633484]
JYZ,[0.865924800150101],[0.865961492061615]
JZX,[0.8941560120058878],[0.8939746022224426]
JZY,[-0.3292984481199799],[-0.32931578159332275]
JZZ,[-0.38118814171993165],[-0.3812614381313324]
JIX,[-0.7086614897917394],[-0.707872748374939]
JIY,[-0.0901459909719573],[-0.09025091677904129]
JIZ,[0.5415676113180443],[0.5417055487632751]
JXI,[0.4110264538680559],[0.4107438921928406]
JYI,[0.4639179460665115],[0.4639735519886017]
JZI,[-0.1329711302091925],[-0.13280610740184784]
