,treino,previsto
gamma1,[0.7808225146632043],[0.7808261513710022]
gamma2,[0.4458428536123128],[0.44581663608551025]
gamma3,[0.09635672042981958],[0.0962555781006813]
gamma4,[0.031698349795664105],[0.03173558786511421]
JXX,[0.3478791069281282],[0.34784430265426636]
JXY,[0.19605110908336165],[0.19595196843147278]
JXZ,[0.4292474339778447],[0.42921340465545654]
JYX,[-0.17894815197709124],[-0.17887435853481293]
JYY,[-0.2398214007224022],[-0.23985888063907623]
JYZ,[-0.20020701514138461],[-0.20010413229465485]
JZX,[-0.8548967912090066],[-0.8548209071159363]
JZY,[-0.36047022384573424],[-0.36049124598503113]
JZZ,[-0.448333704823876],[-0.44835925102233887]
JIX,[0.819538475847744],[0.8196215629577637]
JIY,[-0.41184191848264295],[-0.4117671549320221]
JIZ,[-0.08113224133756103],[-0.08106188476085663]
JXI,[-0.7272825789128776],[-0.7272688150405884]
JYI,[0.9901214406925392],[0.9900689125061035]
JZI,[-0.6907120075849054],[-0.6908273100852966]
