,treino,previsto
gamma1,[0.4335270462955384],[0.43283209204673767]
gamma2,[0.8554088477491049],[0.85372394323349]
gamma3,[0.9372801278909322],[0.9360477924346924]
gamma4,[0.5687076940748169],[0.5675961375236511]
JIX,[-0.4403690528540243],[-0.4394436478614807]
JIY,[0.0042808872494692896],[0.004538125358521938]
JIZ,[0.12829563294553736],[0.12842382490634918]
JXI,[-0.07807628366854513],[-0.07698504626750946]
JYI,[0.1734731208329543],[0.1738012433052063]
JZI,[-0.02553243332706523],[-0.024966852739453316]
JXX,[0.03579855711022262],[0.03579665347933769]
JXY,[-0.5955356590317753],[-0.5940625071525574]
JXZ,[-0.7792109396740667],[-0.7774053812026978]
JYX,[-0.4897951571405561],[-0.48895955085754395]
JYY,[0.559631598803906],[0.5589298605918884]
JYZ,[-0.9491812971888518],[-0.9467463493347168]
JZX,[-0.2956259316551795],[-0.29499754309654236]
JZY,[-0.15528266879590258],[-0.1553322821855545]
JZZ,[0.10612110780233319],[0.10542687028646469]
