,treino,previsto
gamma1,[0.149835057407401],[0.14972838759422302]
gamma2,[0.7231696718848062],[0.7223566174507141]
gamma3,[0.16751077963049055],[0.16752326488494873]
gamma4,[0.654655200922515],[0.6542525887489319]
JIX,[-0.23795862000845713],[-0.23785966634750366]
JIY,[-0.5385616273790497],[-0.538395881652832]
JIZ,[-0.6679265513717296],[-0.6676671504974365]
JXI,[0.8276668695454259],[0.8269305229187012]
JYI,[0.155878050571864],[0.155573308467865]
JZI,[0.38026531463053437],[0.3805852234363556]
JXX,[0.10611895139196825],[0.10580173134803772]
JXY,[-0.2329118720894543],[-0.23285098373889923]
JXZ,[0.46324841325362565],[0.4630280137062073]
JYX,[0.15285591795039477],[0.15263868868350983]
JYY,[0.562419135109645],[0.5619065761566162]
JYZ,[0.3231619447148433],[0.3230855464935303]
JZX,[0.6785960349192279],[0.678409993648529]
JZY,[-0.12121097819798488],[-0.12133311480283737]
JZZ,[-0.6899011584123196],[-0.6892836689949036]
