,treino,previsto
gamma1,[0.9723752503414661],[0.9720211029052734]
gamma2,[0.3289191945502741],[0.32899338006973267]
gamma3,[0.6037845231084645],[0.603619396686554]
gamma4,[0.6074942084317443],[0.606835126876831]
JXX,[-0.8296238699780065],[-0.8285176157951355]
JXY,[-0.36524216496358974],[-0.36519214510917664]
JXZ,[0.35288790697896677],[0.3527815341949463]
JYX,[-0.8295173655407848],[-0.829012930393219]
JYY,[-0.6933649428609245],[-0.6925135254859924]
JYZ,[0.650547699608063],[0.6504423022270203]
JZX,[0.9594457052278216],[0.9583995342254639]
JZY,[-0.3613227125647036],[-0.36096516251564026]
JZZ,[-0.6220620264300913],[-0.6213832497596741]
JIX,[-0.004926862482795391],[-0.005804375745356083]
JIY,[-0.4676525538549188],[-0.46709057688713074]
JIZ,[0.27482232288738184],[0.27500462532043457]
JXI,[-0.5150404916324747],[-0.5142650008201599]
JYI,[-0.053662840025089587],[-0.05333587899804115]
JZI,[0.9406722982235067],[0.9391621351242065]
