,treino,previsto
gamma1,[0.4196168693608048],[0.41942471265792847]
gamma2,[0.7304536193560192],[0.7301582098007202]
gamma3,[0.4472075177512177],[0.4471641182899475]
gamma4,[0.17043578788226488],[0.17029301822185516]
JXX,[-0.16901214393001562],[-0.16910113394260406]
JXY,[0.9477175926021346],[0.9473178386688232]
JXZ,[-0.7925346218433929],[-0.791799783706665]
JYX,[-0.11059342843000564],[-0.11037107557058334]
JYY,[-0.5503848671455052],[-0.5502079725265503]
JYZ,[-0.3008668707978617],[-0.3006175756454468]
JZX,[0.9974802210612592],[0.9964148998260498]
JZY,[-0.3414020699641964],[-0.34146973490715027]
JZZ,[0.21555557164949524],[0.21539510786533356]
JIX,[0.09623810762339824],[0.09597908705472946]
JIY,[-0.3083363533238903],[-0.30858010053634644]
JIZ,[0.6897021771332552],[0.689018189907074]
JXI,[-0.42280512918931357],[-0.4223550260066986]
JYI,[0.02069005261749912],[0.020823340862989426]
JZI,[-0.31237144182748366],[-0.3116239309310913]
