,treino,previsto
gamma1,[0.35803267961629326],[0.35996633768081665]
gamma2,[0.260402331953273],[0.261421799659729]
gamma3,[0.8042812841588886],[0.7754619717597961]
gamma4,[0.6316639223416798],[0.6034632921218872]
JXX,[0.4681187282893935],[0.4369603991508484]
JXY,[0.3169000364801515],[0.3074956238269806]
JXZ,[-0.39402405222328984],[-0.3857062757015228]
JYX,[0.36846625615391093],[0.3622507154941559]
JYY,[-0.2066527099339721],[-0.20818045735359192]
JYZ,[0.5550331757802247],[0.5459762215614319]
JZX,[-0.7632008602691229],[-0.7422548532485962]
JZY,[-0.5534677673755009],[-0.5490997433662415]
JZZ,[0.8029261725493977],[0.796356737613678]
JIX,[-0.7863429245966886],[-0.7670595049858093]
JIY,[0.40517104797371095],[0.380245566368103]
JIZ,[0.30408404062855077],[0.2723656892776489]
JXI,[0.8807047791322358],[0.890781581401825]
JYI,[-0.4577695468793537],[-0.4702701270580292]
JZI,[-0.48844897313392166],[-0.49361950159072876]
