,treino,previsto
gamma1,[0.6820517412886784],[0.6821206212043762]
gamma2,[0.1929848757640874],[0.1928979456424713]
gamma3,[0.5536151654982843],[0.5536742210388184]
gamma4,[0.8051240498489732],[0.8050759434700012]
JIX,[0.586680167523326],[0.5867629051208496]
JIY,[0.6439080846394536],[0.6438417434692383]
JIZ,[-0.029930744138109366],[-0.029775338247418404]
JXI,[-0.47675703411068415],[-0.4766353368759155]
JYI,[-0.999096570229858],[-0.9991878867149353]
JZI,[0.32563712576753523],[0.32564306259155273]
JXX,[-0.05949148587110997],[-0.05947314575314522]
JXY,[0.5194612701957861],[0.5195218324661255]
JXZ,[-0.2536792558523169],[-0.2537018060684204]
JYX,[0.5402796718759804],[0.5401936769485474]
JYY,[-0.45460382865605853],[-0.45454519987106323]
JYZ,[0.6038309663252073],[0.6038023233413696]
JZX,[0.45964966524403206],[0.45971253514289856]
JZY,[-0.17198711766939323],[-0.17192691564559937]
JZZ,[0.07661043911055376],[0.07665218412876129]
