,treino,previsto
gamma1,[0.22323896460701453],[0.2232976257801056]
gamma2,[0.6274332224055893],[0.6275461316108704]
gamma3,[0.9477089424570057],[0.947594404220581]
gamma4,[0.5771029486174987],[0.5770531892776489]
JIX,[-0.35233447033367526],[-0.3523592948913574]
JIY,[-0.6983016521509962],[-0.698177695274353]
JIZ,[0.3018689460797075],[0.30183637142181396]
JXI,[-0.8551274266649145],[-0.8553071618080139]
JYI,[0.0717640086133784],[0.0718153789639473]
JZI,[-0.2686221661748289],[-0.2687283158302307]
JXX,[-0.8840021504505864],[-0.8838159441947937]
JXY,[0.014871466378840514],[0.014825599268078804]
JXZ,[-0.9250086831160302],[-0.9248285889625549]
JYX,[-0.13270863267522826],[-0.13275983929634094]
JYY,[-0.8602891528507621],[-0.8601332306861877]
JYZ,[-0.8185739733122699],[-0.8184030055999756]
JZX,[-0.15096162171497207],[-0.1510569155216217]
JZY,[0.6537042493440761],[0.6535699367523193]
JZZ,[-0.7523960777007088],[-0.7523413896560669]
