,treino,previsto
gamma1,[0.21101029956774453],[0.21502749621868134]
gamma2,[0.8480765801722641],[0.8174089193344116]
gamma3,[0.7173017220824032],[0.7206345796585083]
gamma4,[0.07495132545320449],[0.0771370381116867]
JIX,[-0.4562491712318184],[-0.41988465189933777]
JIY,[-0.02394358429818433],[0.0054875765927135944]
JIZ,[-0.8362413152576669],[-0.8173049092292786]
JXI,[-0.32253302601586054],[-0.4535391330718994]
JYI,[-0.855332784589292],[-0.8556035161018372]
JZI,[-0.9779272658402001],[-0.9818707704544067]
JXX,[-0.4322994082024627],[-0.4325036406517029]
JXY,[-0.7645872688839439],[-0.8247990608215332]
JXZ,[-0.37792355037599856],[-0.4963271915912628]
JYX,[0.4869415856794128],[0.47802284359931946]
JYY,[-0.9284885689746154],[-0.9488746523857117]
JYZ,[0.24987511436094323],[0.25589290261268616]
JZX,[-0.7299776781859193],[-0.7047613859176636]
JZY,[0.5901424869311658],[0.5892385244369507]
JZZ,[0.47393524876420434],[0.43144819140434265]
