,treino,previsto
gamma1,[0.6486196600598926],[0.6065571308135986]
gamma2,[0.3600039055970481],[0.34181857109069824]
gamma3,[0.7436517163788576],[0.6678807735443115]
gamma4,[0.3870233101693551],[0.22268140316009521]
JIX,[0.5203229566195489],[0.4395729899406433]
JIY,[0.027633204606499318],[-0.05070767179131508]
JIZ,[0.9942043682387769],[0.9100453853607178]
JXI,[0.07844212328817135],[-0.13300013542175293]
JYI,[0.8711112121391873],[0.8932481408119202]
JZI,[-0.7433546640431199],[-0.7896230816841125]
JXX,[-0.012052371670506545],[0.13211122155189514]
JXY,[-0.7209990500522725],[-0.5545146465301514]
JXZ,[-0.974270856363531],[-0.9298179149627686]
JYX,[-0.8303830380614758],[-0.7646325826644897]
JYY,[-0.4467194556101548],[-0.2931399941444397]
JYZ,[-0.6123969250196721],[-0.49248483777046204]
JZX,[0.1360202390272387],[0.04905572161078453]
JZY,[0.058337161073580335],[-0.19300006330013275]
JZZ,[-0.6104254479830256],[-0.52443927526474]
