,treino,previsto
gamma1,[0.7212885992572478],[0.7214019298553467]
gamma2,[0.08366591038506865],[0.08366280794143677]
gamma3,[0.679464779137179],[0.6791713237762451]
gamma4,[0.005343265292397037],[0.005504152271896601]
JXX,[0.40822888780668243],[0.408448189496994]
JXY,[0.6079899762951007],[0.6080384850502014]
JXZ,[0.6062115991790376],[0.6057990789413452]
JYX,[-0.5972657695612691],[-0.5973194241523743]
JYY,[0.6388346370785187],[0.6391763687133789]
JYZ,[0.30593781135973064],[0.30572110414505005]
JZX,[-0.7051380860833518],[-0.7048409581184387]
JZY,[0.7226628276219034],[0.7227684855461121]
JZZ,[-0.11992738845557072],[-0.11991021782159805]
JIX,[-0.047683475541308695],[-0.04765648394823074]
JIY,[0.2604381086377703],[0.260530561208725]
JIZ,[-0.19207806086305412],[-0.19196872413158417]
JXI,[0.8400480253526539],[0.8397533893585205]
JYI,[-0.9662967591954601],[-0.9660298228263855]
JZI,[0.9752211014725047],[0.9753507971763611]
