,treino,previsto
gamma1,[0.1692370701348863],[0.16939769685268402]
gamma2,[0.3602371232890349],[0.3604809641838074]
gamma3,[0.44091632364843825],[0.4403086006641388]
gamma4,[0.2288147816548517],[0.2279098480939865]
JXX,[0.46768034181955564],[0.4669407308101654]
JXY,[0.45606486545824554],[0.4540964663028717]
JXZ,[0.7163732339305475],[0.7116584181785583]
JYX,[-0.9264151318174876],[-0.9208528399467468]
JYY,[-0.661415621972901],[-0.6607873439788818]
JYZ,[0.9939517430031608],[0.9919049739837646]
JZX,[0.4936040808612847],[0.4924904704093933]
JZY,[-0.47800393580086764],[-0.4748919904232025]
JZZ,[0.48488572323438395],[0.4849480390548706]
JIX,[0.23428295333990445],[0.23167186975479126]
JIY,[0.7802771064051002],[0.7819655537605286]
JIZ,[-0.0870255604078809],[-0.0871812105178833]
JXI,[0.42280951861583915],[0.4202865660190582]
JYI,[0.8739626067564656],[0.8746876120567322]
JZI,[0.041119655381228304],[0.04068828001618385]
