,treino,previsto
gamma1,[0.9963436915955056],[0.9917340874671936]
gamma2,[0.0931113892655685],[0.09449709951877594]
gamma3,[0.02036645837312856],[0.021532339975237846]
gamma4,[0.9398019156431335],[0.9233882427215576]
JXX,[-0.5363952858520995],[-0.5306563973426819]
JXY,[0.5151849707900231],[0.5093441009521484]
JXZ,[-0.7051975580794432],[-0.7043129801750183]
JYX,[0.4813103978800122],[0.4763008654117584]
JYY,[0.3243333110305264],[0.3187562823295593]
JYZ,[-0.7268429513101398],[-0.7178995609283447]
JZX,[0.07132349509557745],[0.07094481587409973]
JZY,[-0.10449814012543279],[-0.10219332575798035]
JZZ,[-0.17485983364389868],[-0.17353138327598572]
JIX,[-0.9754435052040491],[-0.966290295124054]
JIY,[-0.7752022778395284],[-0.7646589875221252]
JIZ,[-0.21432527689851488],[-0.20453128218650818]
JXI,[0.3677285469065339],[0.36558595299720764]
JYI,[-0.7226181335707385],[-0.7159360647201538]
JZI,[-0.7751128742812254],[-0.7698107361793518]
